frame_idx,time_s,cell_idx,density,acceleration,entropy,score,category
10,0.400,1,0.0,0.0,0.0,0.0,Green
10,0.400,2,0.0,0.0,0.0,0.0,Green
10,0.400,3,0.0,1.0,0.0,0.0,Green
10,0.400,4,0.0,2.0,0.0,0.0,Green
10,0.400,5,0.0,0.0,0.0,0.0,Green
10,0.400,6,0.0,1.0,0.0,0.0,Green
10,0.400,7,1.0,1.0,0.0,0.0,Green
10,0.400,8,0.0,1.0,0.0,0.0,Green
10,0.400,9,0.0,1.0,0.0,0.0,Green
10,0.400,10,1.0,1.0,0.0,0.0,Green
10,0.400,11,2.0,1.0,0.0,0.0,Green
10,0.400,12,0.0,1.0,0.0,0.0,Green
10,0.400,13,0.0,0.0,0.0,0.0,Green
10,0.400,14,1.0,-1.0,0.0,0.0,Green
10,0.400,15,0.0,1.0,0.0,0.0,Green
11,0.440,0,1.0,-1.0,0.0,0.0,Green
11,0.440,1,0.0,0.0,0.0,0.0,Green
11,0.440,2,0.0,0.0,0.0,0.0,Green
11,0.440,3,0.0,0.0,0.0,0.0,Green
11,0.440,4,0.0,0.0,0.0,0.0,Green
11,0.440,5,0.0,0.0,0.0,0.0,Green
11,0.440,6,0.0,0.0,0.0,0.0,Green
11,0.440,7,3.0,2.0,0.0,0.0,Green
11,0.440,8,1.0,1.0,0.0,0.0,Green
11,0.440,9,0.0,1.0,0.0,0.0,Green
11,0.440,10,1.0,0.0,0.0,0.0,Green
11,0.440,11,3.0,1.0,0.0,0.0,Green
11,0.440,12,0.0,0.0,0.0,0.0,Green
11,0.440,13,0.0,0.0,0.0,0.0,Green
11,0.440,14,1.0,1.0,0.0,0.0,Green
11,0.440,15,0.0,0.0,0.0,0.0,Green
12,0.480,0,1.0,0.0,0.0,0.0,Green
12,0.480,1,0.0,0.0,0.0,0.0,Green
12,0.480,2,0.0,0.0,0.0,0.0,Green
12,0.480,3,0.0,0.0,0.0,0.0,Green
12,0.480,4,1.0,1.0,0.0,0.0,Green
12,0.480,5,0.0,0.0,0.0,0.0,Green
12,0.480,6,0.0,0.0,0.0,0.0,Green
12,0.480,7,2.0,-3.0,0.0,0.0,Green
12,0.480,8,0.0,-2.0,0.0,0.0,Green
12,0.480,9,0.0,0.0,0.0,0.0,Green
12,0.480,10,1.0,0.0,0.0,0.0,Green
12,0.480,11,2.0,-2.0,0.0,0.0,Green
12,0.480,12,1.0,1.0,0.0,0.0,Green
12,0.480,13,0.0,0.0,0.0,0.0,Green
12,0.480,14,2.0,1.0,0.0,0.0,Green
12,0.480,15,1.0,1.0,0.0,0.0,Green
13,0.520,0,2.0,1.0,0.0,0.0,Green
13,0.520,1,1.0,1.0,0.0,0.0,Green
13,0.520,2,1.0,1.0,0.0,0.0,Green
13,0.520,3,0.0,0.0,0.0,0.0,Green
13,0.520,4,1.0,-1.0,0.0,0.0,Green
13,0.520,5,0.0,0.0,0.0,0.0,Green
13,0.520,6,1.0,1.0,0.0,0.0,Green
13,0.520,7,3.0,2.0,0.0,0.0,Green
13,0.520,8,1.0,2.0,0.0,0.0,Green
13,0.520,9,2.0,2.0,0.0,0.0,Green
13,0.520,10,2.0,1.0,0.0,0.0,Green
13,0.520,11,4.0,3.0,0.0,0.0,Green
13,0.520,12,1.0,-1.0,0.0,0.0,Green
13,0.520,13,0.0,0.0,0.0,0.0,Green
13,0.520,14,2.0,-1.0,0.0,0.0,Green
13,0.520,15,0.0,-2.0,0.0,0.0,Green
14,0.560,0,1.0,-2.0,0.0,0.0,Green
14,0.560,1,0.0,-2.0,0.0,0.0,Green
14,0.560,2,0.0,-2.0,0.0,0.0,Green
14,0.560,3,0.0,0.0,0.0,0.0,Green
14,0.560,4,0.0,-1.0,0.0,0.0,Green
14,0.560,5,0.0,0.0,0.0,0.0,Green
14,0.560,6,1.0,-1.0,0.0,0.0,Green
14,0.560,7,1.0,-3.0,0.0,0.0,Green
14,0.560,8,0.0,-2.0,0.0,0.0,Green
14,0.560,9,1.0,-3.0,0.0,0.0,Green
14,0.560,10,1.0,-2.0,0.0,0.0,Green
14,0.560,11,2.0,-4.0,0.0,0.0,Green
14,0.560,12,1.0,0.0,0.0,0.0,Green
14,0.560,13,0.0,0.0,0.0,0.0,Green
14,0.560,14,2.0,0.0,0.0,0.0,Green
14,0.560,15,0.0,1.0,0.0,0.0,Green
15,0.600,0,1.0,1.0,0.0,0.0,Green
15,0.600,1,0.0,1.0,0.0,0.0,Green
15,0.600,2,0.0,1.0,0.0,0.0,Green
15,0.600,3,0.0,0.0,0.0,0.0,Green
15,0.600,4,0.0,1.0,0.0,0.0,Green
15,0.600,5,0.0,0.0,0.0,0.0,Green
15,0.600,6,1.0,0.0,0.0,0.0,Green
15,0.600,7,0.0,1.0,0.0,0.0,Green
15,0.600,8,0.0,1.0,0.0,0.0,Green
15,0.600,9,1.0,1.0,0.0,0.0,Green
15,0.600,10,1.0,1.0,0.0,0.0,Green
15,0.600,11,1.0,1.0,0.0,0.0,Green
15,0.600,12,1.0,0.0,0.0,0.0,Green
15,0.600,13,0.0,0.0,0.0,0.0,Green
15,0.600,14,1.0,-1.0,0.0,0.0,Green
15,0.600,15,0.0,0.0,0.0,0.0,Green
16,0.640,0,1.0,0.0,0.0,0.0,Green
16,0.640,1,0.0,0.0,0.0,0.0,Green
16,0.640,2,0.0,0.0,0.0,0.0,Green
16,0.640,3,0.0,0.0,0.0,0.0,Green
16,0.640,4,0.0,0.0,0.0,0.0,Green
16,0.640,5,0.0,0.0,0.0,0.0,Green
16,0.640,6,1.0,0.0,0.0,0.0,Green
16,0.640,7,1.0,2.0,0.0,0.0,Green
16,0.640,8,0.0,0.0,0.0,0.0,Green
16,0.640,9,1.0,0.0,0.0,0.0,Green
16,0.640,10,1.0,0.0,0.0,0.0,Green
16,0.640,11,2.0,2.0,0.0,0.0,Green
16,0.640,12,1.0,0.0,0.0,0.0,Green
16,0.640,13,0.0,0.0,0.0,0.0,Green
16,0.640,14,1.0,1.0,0.0,0.0,Green
16,0.640,15,0.0,0.0,0.0,0.0,Green
17,0.680,0,0.0,-1.0,0.0,0.0,Green
17,0.680,1,1.0,1.0,0.0,0.0,Green
17,0.680,2,1.0,1.0,0.0,0.0,Green
17,0.680,3,0.0,0.0,0.0,0.0,Green
17,0.680,4,1.0,1.0,0.0,0.0,Green
17,0.680,5,1.0,1.0,0.0,0.0,Green
17,0.680,6,0.0,-1.0,0.0,0.0,Green
17,0.680,7,1.0,-1.0,0.0,0.0,Green
17,0.680,8,0.0,0.0,0.0,0.0,Green
17,0.680,9,1.0,0.0,0.0,0.0,Green
17,0.680,10,1.0,0.0,0.0,0.0,Green
17,0.680,11,3.0,0.0,0.0,0.0,Green
17,0.680,12,2.0,1.0,0.0,0.0,Green
17,0.680,13,0.0,0.0,0.0,0.0,Green
17,0.680,14,2.0,1.0,0.0,0.0,Green
17,0.680,15,0.0,0.0,0.0,0.0,Green
18,0.720,0,1.0,2.0,0.0,0.0,Green
18,0.720,1,2.0,0.0,0.0,0.0,Green
18,0.720,2,2.0,0.0,0.0,0.0,Green
18,0.720,3,2.0,2.0,0.0,0.0,Green
18,0.720,4,1.0,-1.0,0.0,0.0,Green
18,0.720,5,1.0,-1.0,0.0,0.0,Green
18,0.720,6,1.0,2.0,0.0,0.0,Green
18,0.720,7,3.0,2.0,0.0,0.0,Green
18,0.720,8,1.0,1.0,0.0,0.0,Green
18,0.720,9,2.0,1.0,0.0,0.0,Green
18,0.720,10,2.0,1.0,0.0,0.0,Green
18,0.720,11,3.0,-1.0,0.0,0.0,Green
18,0.720,12,2.0,-1.0,0.0,0.0,Green
18,0.720,13,0.0,0.0,0.0,0.0,Green
18,0.720,14,2.0,-1.0,0.0,0.0,Green
18,0.720,15,1.0,1.0,0.0,0.0,Green
19,0.760,0,1.0,-1.0,0.0,0.0,Green
19,0.760,1,1.0,-2.0,0.0,0.0,Green
19,0.760,2,1.0,-2.0,0.0,0.0,Green
19,0.760,3,0.0,-4.0,0.0,0.0,Green
19,0.760,4,1.0,0.0,0.0,0.0,Green
19,0.760,5,1.0,0.0,0.0,0.0,Green
19,0.760,6,0.0,-2.0,0.0,0.0,Green
19,0.760,7,1.0,-4.0,0.0,0.0,Green
19,0.760,8,1.0,-1.0,0.0,0.0,Green
19,0.760,9,2.0,-1.0,0.0,0.0,Green
19,0.760,10,1.0,-2.0,0.0,0.0,Green
19,0.760,11,5.0,2.0,0.0,0.0,Green
19,0.760,12,2.0,0.0,0.0,0.0,Green
19,0.760,13,0.0,0.0,0.0,0.0,Green
19,0.760,14,1.0,-1.0,0.0,0.0,Green
19,0.760,15,0.0,-2.0,0.0,0.0,Green
20,0.800,0,1.0,0.0,0.0,0.0,Green
20,0.800,1,1.0,1.0,0.0,0.0,Green
20,0.800,2,0.0,0.0,0.0,0.0,Green
20,0.800,3,0.0,2.0,0.0,0.0,Green
20,0.800,4,1.0,0.0,0.0,0.0,Green
20,0.800,5,1.0,0.0,0.0,0.0,Green
20,0.800,6,0.0,1.0,0.0,0.0,Green
20,0.800,7,1.0,2.0,0.0,0.0,Green
20,0.800,8,1.0,0.0,0.0,0.0,Green
20,0.800,9,2.0,0.0,0.0,0.0,Green
20,0.800,10,1.0,1.0,0.0,0.0,Green
20,0.800,11,3.0,-4.0,0.0,0.0,Green
20,0.800,12,1.0,-1.0,0.0,0.0,Green
20,0.800,13,0.0,0.0,0.0,0.0,Green
20,0.800,14,2.0,2.0,0.0,0.0,Green
20,0.800,15,0.0,1.0,0.0,0.0,Green
21,0.840,0,1.0,0.0,0.0,0.0,Green
21,0.840,1,1.0,0.0,0.0,0.0,Green
21,0.840,2,0.0,1.0,0.0,0.0,Green
21,0.840,3,0.0,0.0,0.0,0.0,Green
21,0.840,4,1.0,0.0,0.0,0.0,Green
21,0.840,5,1.0,0.0,0.0,0.0,Green
21,0.840,6,1.0,1.0,0.0,0.0,Green
21,0.840,7,2.0,1.0,0.0,0.0,Green
21,0.840,8,1.0,0.0,0.0,0.0,Green
21,0.840,9,3.0,1.0,0.0,0.0,Green
21,0.840,10,1.0,0.0,0.0,0.0,Green
21,0.840,11,3.0,2.0,0.0,0.0,Green
21,0.840,12,2.0,2.0,0.0,0.0,Green
21,0.840,13,0.0,0.0,0.0,0.0,Green
21,0.840,14,2.0,-1.0,0.0,0.0,Green
21,0.840,15,0.0,0.0,0.0,0.0,Green
22,0.880,0,1.0,0.0,0.0,0.0,Green
22,0.880,1,2.0,1.0,0.0,0.0,Green
22,0.880,2,0.0,0.0,0.0,0.0,Green
22,0.880,3,0.0,0.0,0.0,0.0,Green
22,0.880,4,1.0,0.0,0.0,0.0,Green
22,0.880,5,1.0,0.0,0.0,0.0,Green
22,0.880,6,0.0,-2.0,0.0,0.0,Green
22,0.880,7,1.0,-2.0,0.0,0.0,Green
22,0.880,8,1.0,0.0,0.0,0.0,Green
22,0.880,9,2.0,-2.0,0.0,0.0,Green
22,0.880,10,2.0,1.0,0.0,0.0,Green
22,0.880,11,3.0,0.0,0.0,0.0,Green
22,0.880,12,3.0,0.0,0.0,0.0,Green
22,0.880,13,0.0,0.0,0.0,0.0,Green
22,0.880,14,2.0,0.0,0.0,0.0,Green
22,0.880,15,0.0,0.0,0.0,0.0,Green
23,0.920,0,2.0,1.0,0.0,0.0,Green
23,0.920,1,1.0,-2.0,0.0,0.0,Green
23,0.920,2,1.0,1.0,0.0,0.0,Green
23,0.920,3,1.0,1.0,0.0,0.0,Green
23,0.920,4,1.0,0.0,0.0,0.0,Green
23,0.920,5,3.0,2.0,0.0,0.0,Green
23,0.920,6,1.0,2.0,0.0,0.0,Green
23,0.920,7,1.0,1.0,0.0,0.0,Green
23,0.920,8,1.0,0.0,0.0,0.0,Green
23,0.920,9,2.0,1.0,0.0,0.0,Green
23,0.920,10,2.0,-1.0,0.0,0.0,Green
23,0.920,11,3.0,0.0,0.0,0.0,Green
23,0.920,12,2.0,-2.0,0.0,0.0,Green
23,0.920,13,0.0,0.0,0.0,0.0,Green
23,0.920,14,2.0,0.0,0.0,0.0,Green
23,0.920,15,0.0,0.0,0.0,0.0,Green
24,0.960,0,1.0,-2.0,0.0,0.0,Green
24,0.960,1,2.0,2.0,0.0,0.0,Green
24,0.960,2,1.0,-1.0,0.0,0.0,Green
24,0.960,3,0.0,-2.0,0.0,0.0,Green
24,0.960,4,1.0,0.0,0.0,0.0,Green
24,0.960,5,1.0,-4.0,0.0,0.0,Green
24,0.960,6,0.0,-2.0,0.0,0.0,Green
24,0.960,7,2.0,1.0,0.0,0.0,Green
24,0.960,8,2.0,1.0,0.0,0.0,Green
24,0.960,9,2.0,0.0,0.0,0.0,Green
24,0.960,10,1.0,-1.0,0.0,0.0,Green
24,0.960,11,2.0,-1.0,0.0,0.0,Green
24,0.960,12,2.0,1.0,0.0,0.0,Green
24,0.960,13,0.0,0.0,0.0,0.0,Green
24,0.960,14,3.0,1.0,0.0,0.0,Green
24,0.960,15,0.0,0.0,0.0,0.0,Green
25,1.000,0,1.0,1.0,0.0,0.0,Green
25,1.000,1,1.0,-2.0,0.0,0.0,Green
25,1.000,2,2.0,1.0,0.0,0.0,Green
25,1.000,3,0.0,1.0,0.0,0.0,Green
25,1.000,4,0.0,-1.0,0.0,0.0,Green
25,1.000,5,2.0,3.0,0.0,0.0,Green
25,1.000,6,0.0,1.0,0.0,0.0,Green
25,1.000,7,3.0,0.0,0.0,0.0,Green
25,1.000,8,3.0,0.0,0.0,0.0,Green
25,1.000,9,2.0,0.0,0.0,0.0,Green
25,1.000,10,1.0,1.0,0.0,0.0,Green
25,1.000,11,2.0,1.0,0.0,0.0,Green
25,1.000,12,2.0,0.0,0.0,0.0,Green
25,1.000,13,0.0,0.0,0.0,0.0,Green
25,1.000,14,3.0,-1.0,0.0,0.0,Green
25,1.000,15,0.0,0.0,0.0,0.0,Green
26,1.040,0,1.0,0.0,0.0,0.0,Green
26,1.040,1,2.0,2.0,0.0,0.0,Green
26,1.040,2,2.0,-1.0,0.0,0.0,Green
26,1.040,3,1.0,1.0,0.0,0.0,Green
26,1.040,4,0.0,1.0,0.0,0.0,Green
26,1.040,5,2.0,-1.0,0.0,0.0,Green
26,1.040,6,0.0,0.0,0.0,0.0,Green
26,1.040,7,2.0,-2.0,0.0,0.0,Green
26,1.040,8,3.0,-1.0,0.0,0.0,Green
26,1.040,9,1.0,-1.0,0.0,0.0,Green
26,1.040,10,1.0,0.0,0.0,0.0,Green
26,1.040,11,2.0,0.0,0.0,0.0,Green
26,1.040,12,2.0,0.0,0.0,0.0,Green
26,1.040,13,0.0,0.0,0.0,0.0,Green
26,1.040,14,3.0,0.0,0.0,0.0,Green
26,1.040,15,0.0,0.0,0.0,0.0,Green
27,1.080,0,1.0,0.0,0.0,0.0,Green
27,1.080,1,2.0,-1.0,0.0,0.0,Green
27,1.080,2,2.0,0.0,0.0,0.0,Green
27,1.080,3,1.0,-1.0,0.0,0.0,Green
27,1.080,4,0.0,0.0,0.0,0.0,Green
27,1.080,5,3.0,1.0,0.0,0.0,Green
27,1.080,6,0.0,0.0,0.0,0.0,Green
27,1.080,7,2.0,1.0,0.0,0.0,Green
27,1.080,8,3.0,0.0,0.0,0.0,Green
27,1.080,9,2.0,2.0,0.0,0.0,Green
27,1.080,10,1.0,0.0,0.0,0.0,Green
27,1.080,11,2.0,0.0,0.0,0.0,Green
27,1.080,12,2.0,0.0,0.0,0.0,Green
27,1.080,13,0.0,0.0,0.0,0.0,Green
27,1.080,14,2.0,-1.0,0.0,0.0,Green
27,1.080,15,0.0,0.0,0.0,0.0,Green
28,1.120,0,2.0,1.0,0.0,0.0,Green
28,1.120,1,2.0,0.0,0.0,0.0,Green
28,1.120,2,2.0,0.0,0.0,0.0,Green
28,1.120,3,1.0,0.0,0.0,0.0,Green
28,1.120,4,0.0,0.0,0.0,0.0,Green
28,1.120,5,2.0,-2.0,0.0,0.0,Green
28,1.120,6,1.0,1.0,0.0,0.0,Green
28,1.120,7,3.0,1.0,0.0,0.0,Green
28,1.120,8,2.0,-1.0,0.0,0.0,Green
28,1.120,9,2.0,-1.0,0.0,0.0,Green
28,1.120,10,1.0,0.0,0.0,0.0,Green
28,1.120,11,2.0,0.0,0.0,0.0,Green
28,1.120,12,2.0,0.0,0.0,0.0,Green
28,1.120,13,0.0,0.0,0.0,0.0,Green
28,1.120,14,3.0,2.0,0.0,0.0,Green
28,1.120,15,0.0,0.0,0.0,0.0,Green
29,1.160,0,2.0,-1.0,0.0,0.0,Green
29,1.160,1,2.0,0.0,0.0,0.0,Green
29,1.160,2,1.0,-1.0,0.0,0.0,Green
29,1.160,3,2.0,1.0,0.0,0.0,Green
29,1.160,4,1.0,1.0,0.0,0.0,Green
29,1.160,5,2.0,1.0,0.0,0.0,Green
29,1.160,6,1.0,-1.0,0.0,0.0,Green
29,1.160,7,2.0,-2.0,0.0,0.0,Green
29,1.160,8,2.0,1.0,0.0,0.0,Green
29,1.160,9,2.0,0.0,0.0,0.0,Green
29,1.160,10,1.0,0.0,0.0,0.0,Green
29,1.160,11,3.0,1.0,0.0,0.0,Green
29,1.160,12,2.0,0.0,0.0,0.0,Green
29,1.160,13,0.0,0.0,0.0,0.0,Green
29,1.160,14,3.0,-1.0,0.0,0.0,Green
29,1.160,15,0.0,0.0,0.0,0.0,Green
30,1.200,0,2.0,0.0,0.0,0.0,Green
30,1.200,1,3.0,1.0,0.0,0.0,Green
30,1.200,2,2.0,2.0,0.0,0.0,Green
30,1.200,3,2.0,-1.0,0.0,0.0,Green
30,1.200,4,0.0,-2.0,0.0,0.0,Green
30,1.200,5,4.0,2.0,0.0,0.0,Green
30,1.200,6,1.0,0.0,0.0,0.0,Green
30,1.200,7,2.0,1.0,0.0,0.0,Green
30,1.200,8,1.0,-1.0,0.0,0.0,Green
30,1.200,9,2.0,0.0,0.0,0.0,Green
30,1.200,10,1.0,0.0,0.0,0.0,Green
30,1.200,11,3.0,-1.0,0.0,0.0,Green
30,1.200,12,3.0,1.0,0.0,0.0,Green
30,1.200,13,0.0,0.0,0.0,0.0,Green
30,1.200,14,2.0,-1.0,0.0,0.0,Green
30,1.200,15,0.0,0.0,0.0,0.0,Green
31,1.240,0,2.0,0.0,0.0,0.0,Green
31,1.240,1,3.0,-1.0,0.0,0.0,Green
31,1.240,2,2.0,-1.0,0.0,0.0,Green
31,1.240,3,3.0,1.0,0.0,0.0,Green
31,1.240,4,0.0,1.0,0.0,0.0,Green
31,1.240,5,3.0,-3.0,0.0,0.0,Green
31,1.240,6,1.0,0.0,0.0,0.0,Green
31,1.240,7,2.0,0.0,0.0,0.0,Green
31,1.240,8,1.0,1.0,0.0,0.0,Green
31,1.240,9,2.0,0.0,0.0,0.0,Green
31,1.240,10,1.0,0.0,0.0,0.0,Green
31,1.240,11,3.0,0.0,0.0,0.0,Green
31,1.240,12,3.0,-1.0,0.0,0.0,Green
31,1.240,13,0.0,0.0,0.0,0.0,Green
31,1.240,14,2.0,1.0,0.0,0.0,Green
31,1.240,15,0.0,0.0,0.0,0.0,Green
32,1.280,0,2.0,0.0,0.0,0.0,Green
32,1.280,1,2.0,-1.0,0.0,0.0,Green
32,1.280,2,1.0,-1.0,0.0,0.0,Green
32,1.280,3,3.0,-1.0,0.0,0.0,Green
32,1.280,4,0.0,0.0,0.0,0.0,Green
32,1.280,5,2.0,0.0,0.0,0.0,Green
32,1.280,6,2.0,1.0,0.0,0.0,Green
32,1.280,7,2.0,0.0,0.0,0.0,Green
32,1.280,8,1.0,0.0,0.0,0.0,Green
32,1.280,9,2.0,0.0,0.0,0.0,Green
32,1.280,10,1.0,0.0,0.0,0.0,Green
32,1.280,11,3.0,0.0,0.0,0.0,Green
32,1.280,12,3.0,0.0,0.0,0.0,Green
32,1.280,13,0.0,0.0,0.0,0.0,Green
32,1.280,14,3.0,1.0,0.0,0.0,Green
